ID,Age,flights,duration,Treatment
B5020 2 4,4,0,0,control
B5020 2 4,5,0,0,control
B5020 2 4,6,1,16.1,control
B5020 2 4,7,0,0,control
B5020 2 4,8,0,0,control
B5020 2 4,9,0,0,control
B5020 2 4,10,0,0,control
B5020 2 4,11,0,0,control
B5020 2 4,12,1,8.833333,control
B5020 2 4,13,0,0,control
B5020 2 4,14,0,0,control
B5020 2 4,15,0,0,control
B5020 2 4,16,0,0,control
B5020 2 4,17,4,18.083333,control
B5020 2 4,18,5,30.18333707,control
B5020 2 4,19,6,128.75001,control
B5020 2 4,20,6,111.3166563,control
B5020 2 4,21,9,202.6666733,control
B5020 2 4,22,9,216.2666533,control
B5020 2 4,23,7,138.1000033,control
B5020 2 4,24,8,124.2166533,control
B5020 2 4,25,11,153.499996,control
B5020 2 4,26,13,163.5000097,control
B5020 2 4,27,10,277.9333,control
B5020 2 4,28,10,154.3166633,control
B5020 2 4,29,8,116.733333,control
B5020 2 4,30,9,157.7000063,control
B5020 2 4,31,3,76.31666,control
B5020 2 4,32,7,235.7667067,control
B5021 2 4,1,0,0,control
B5021 2 4,2,0,0,control
B5021 2 4,3,0,0,control
B5021 2 4,4,0,0,control
B5021 2 4,5,0,0,control
B5021 2 4,6,0,0,control
B5021 2 4,7,0,0,control
B5021 2 4,8,0,0,control
B5021 2 4,9,0,0,control
B5021 2 4,10,0,0,control
B5021 2 4,11,0,0,control
B5021 2 4,12,1,3.4,control
B5021 2 4,13,0,0,control
B5021 2 4,14,1,3.6,control
B5021 2 4,15,0,0,control
B5021 2 4,16,0,0,control
B5021 2 4,17,1,2.6,control
B5021 2 4,18,1,1.966667,control
B5021 2 4,19,0,0,control
B5021 2 4,20,2,27.6999967,control
B5021 2 4,21,2,125.98334,control
B5021 2 4,22,2,189.01667,control
B5021 2 4,23,1,99.86667,control
B5021 2 4,24,1,84.01667,control
B5021 2 4,25,1,126.5833,control
B5021 2 4,26,2,327.5666,control
B5021 2 4,27,2,172.54997,control
B5021 2 4,28,3,302.49997,control
B5021 2 4,29,3,298.6166733,control
B5021 2 4,30,5,506.7667,control
B5021 2 4,31,1,84.08333333,control
B5021 2 4,32,3,308.63327,control
B5021 2 4,33,1,92.93333,control
B5021 2 4,34,1,183.55,control
B5021 2 4,35,4,215.5999697,control
B5022 2 4,1,0,0,control
B5022 2 4,2,0,0,control
B5022 2 4,3,0,0,control
B5022 2 4,4,0,0,control
B5022 2 4,5,0,0,control
B5022 2 4,6,0,0,control
B5022 2 4,7,0,0,control
B5022 2 4,8,1,6.933333,control
B5022 2 4,9,0,0,control
B5022 2 4,10,1,2.9,control
B5022 2 4,11,0,0,control
B5022 2 4,12,0,0,control
B5022 2 4,13,0,0,control
B5022 2 4,14,1,2.533333,control
B5022 2 4,15,0,0,control
B5022 2 4,16,0,0,control
B5022 2 4,17,6,20.93333263,control
B5022 2 4,18,4,19.133337,control
B5022 2 4,19,1,1.266667,control
B5022 2 4,20,6,187.683367,control
B5022 2 4,21,9,266.9833367,control
B5022 2 4,22,6,316.05004,control
B5022 2 4,23,9,339.9666634,control
B5022 2 4,24,2,7.6499997,control
B5022 2 4,25,2,125.51666,control
B5022 2 4,26,7,350.2500067,control
B5022 2 4,27,6,406.61666,control
B5022 2 4,28,4,266.9999967,control
B5022 2 4,29,8,391.98334,control
B5022 2 4,30,10,609.45,control
B5022 2 4,31,2,216.11667,control
B5022 2 4,32,4,430.1666633,control
B5022 2 4,33,7,607.91664,control
B5022 2 4,34,4,322.3999967,control
B5022 2 4,35,6,427.98334,control
B5023 2 4,1,0,0,control
B5023 2 4,2,0,0,control
B5023 2 4,3,0,0,control
B5023 2 4,4,0,0,control
B5023 2 4,5,0,0,control
B5023 2 4,6,0,0,control
B5023 2 4,7,0,0,control
B5023 2 4,8,0,0,control
B5023 2 4,9,0,0,control
B5023 2 4,10,0,0,control
B5023 2 4,11,0,0,control
B5023 2 4,12,0,0,control
B5023 2 4,13,0,0,control
B5023 2 4,14,0,0,control
B5023 2 4,15,0,0,control
B5023 2 4,16,0,0,control
B5023 2 4,17,0,0,control
B5023 2 4,18,2,5.116666,control
B5023 2 4,19,5,26.183334,control
B5023 2 4,20,0,0,control
B5023 2 4,21,0,0,control
B5023 2 4,22,0,0,control
B5023 2 4,23,0,0.45,control
B5024 2 4,1,0,0,control
B5024 2 4,2,0,0,control
B5024 2 4,3,0,0,control
B5024 2 4,4,0,0,control
B5024 2 4,5,0,0,control
B5024 2 4,6,0,0,control
B5024 2 4,7,0,0,control
B5024 2 4,8,0,0,control
B5024 2 4,9,0,0,control
B5024 2 4,10,0,0,control
B5024 2 4,11,0,0,control
B5024 2 4,12,0,0,control
B5024 2 4,13,0,0,control
B5024 2 4,14,0,0,control
B5024 2 4,15,0,0,control
B5024 2 4,16,0,0,control
B5024 2 4,17,0,0.01666667,control
B5024 2 4,18,0,0,control
B5024 2 4,19,0,0.03333333,control
B5024 2 4,20,0,0.1,control
B5026 2 4,1,0,0,control
B5026 2 4,2,0,0,control
B5026 2 4,3,0,0,control
B5026 2 4,4,0,0,control
B5026 2 4,5,0,0,control
B5026 2 4,6,0,0,control
B5026 2 4,7,0,0,control
B5026 2 4,8,0,0,control
B5026 2 4,9,0,0,control
B5026 2 4,10,2,4.816667,control
B5026 2 4,11,0,0,control
B5026 2 4,12,1,9.6,control
B5026 2 4,13,0,0,control
B5026 2 4,14,1,5.85,control
B5026 2 4,15,0,0,control
B5026 2 4,16,0,0,control
B5026 2 4,17,2,4.283333,control
B5026 2 4,18,3,73.266663,control
B5026 2 4,19,2,219.8166,control
B5026 2 4,20,5,479.8499266,control
B5026 2 4,21,7,678.7334033,control
B5026 2 4,22,5,408.60004,control
B5026 2 4,23,12,250.1166543,control
B5026 2 4,24,3,147.6666633,control
B5026 2 4,25,5,391.1333267,control
B5026 2 4,26,2,281.7333,control
B5027 2 4,1,0,0,control
B5027 2 4,2,0,0,control
B5027 2 4,3,0,0,control
B5027 2 4,4,0,0,control
B5027 2 4,5,0,0,control
B5027 2 4,6,1,4.75,control
B5027 2 4,7,0,0,control
B5027 2 4,8,0,0,control
B5027 2 4,9,0,0,control
B5027 2 4,10,1,2.833333,control
B5027 2 4,11,0,0,control
B5027 2 4,12,1,1.85,control
B5027 2 4,13,0,0,control
B5027 2 4,14,0,0,control
B5027 2 4,15,0,0,control
B5027 2 4,16,0,0,control
B5027 2 4,17,3,10.833334,control
B5027 2 4,18,3,211.6332933,control
B5027 2 4,19,6,351.35,control
B5027 2 4,20,6,422.0333763,control
B5027 2 4,21,6,443.26667,control
B5027 2 4,22,3,305.21663,control
B5027 2 4,23,1,97.81667,control
B5027 2 4,24,2,159.2833267,control
B5027 2 4,25,2,306.56663,control
B5027 2 4,26,4,352.0666633,control
B5027 2 4,27,5,392.7333367,control
B5027 2 4,28,6,382.6000067,control
B5027 2 4,29,5,390.5667067,control
B5028 2 4,1,0,0,control
B5028 2 4,2,0,0,control
B5028 2 4,3,0,0,control
B5028 2 4,4,0,0,control
B5028 2 4,5,0,0,control
B5028 2 4,6,0,0,control
B5028 2 4,7,0,0,control
B5028 2 4,8,1,5.983333,control
B5028 2 4,9,0,0,control
B5028 2 4,10,1,3.416667,control
B5028 2 4,11,1,1.183333,control
B5028 2 4,12,1,4.4,control
B5028 2 4,13,0,0.3166667,control
B5028 2 4,14,4,122.95,control
B5028 2 4,15,0,0,control
B5028 2 4,16,0,0,control
B5028 2 4,17,3,180.9500033,control
B5028 2 4,18,3,122.01666,control
B5028 2 4,19,1,158.25,control
B5028 2 4,20,3,429.3834,control
B5028 2 4,21,3,339.86663,control
B5028 2 4,22,3,394.9333,control
B5028 2 4,23,1,161.4666333,control
B5028 2 4,24,2,188.3833,control
B5028 2 4,25,3,400.9167,control
B5028 2 4,26,1,163.8333333,control
B5028 2 4,27,1,168.8667,control
B5029 2 4,1,0,0,control
B5029 2 4,2,0,0,control
B5029 2 4,3,0,0,control
B5029 2 4,4,0,0,control
B5029 2 4,5,0,0,control
B5029 2 4,6,0,0,control
B5029 2 4,7,0,0,control
B5029 2 4,8,0,0,control
B5029 2 4,9,0,0,control
B5029 2 4,10,0,0,control
B5029 2 4,11,0,0,control
B5029 2 4,12,0,0,control
B5029 2 4,13,0,0,control
B5029 2 4,14,0,0,control
B5029 2 4,15,0,0,control
B5029 2 4,16,0,0,control
B5029 2 4,17,0,0.01666667,control
B5029 2 4,18,1,170.8167,control
B5029 2 4,19,1,1.33333333,control
B5031 2 4,1,0,0,control
B5031 2 4,2,0,0,control
B5031 2 4,3,0,0,control
B5031 2 4,4,0,0,control
B5031 2 4,5,0,0,control
B5031 2 4,6,0,0,control
B5031 2 4,7,0,0,control
B5031 2 4,8,1,17.88333,control
B5031 2 4,9,1,2.366667,control
B5031 2 4,10,3,138,control
B5031 2 4,11,2,74.483333,control
B5031 2 4,12,2,217.2999667,control
B5033 2 4,1,0,0,control
B5033 2 4,2,0,0,control
B5033 2 4,3,0,0,control
B5033 2 4,4,0,0,control
B5033 2 4,5,0,0,control
B5033 2 4,6,0,0,control
B5033 2 4,7,0,0,control
B5033 2 4,8,0,0,control
B5033 2 4,9,1,8.366667,control
B5033 2 4,10,0,0,control
B5033 2 4,11,0,0,control
B5033 2 4,12,0,0,control
B5033 2 4,13,0,0,control
B5033 2 4,14,0,0,control
B5033 2 4,15,0,0,control
B5033 2 4,16,0,0,control
B5033 2 4,17,0,0,control
B5033 2 4,18,0,0,control
B5033 2 4,19,0,0,control
B5033 2 4,20,1,2.83333303,control
B5033 2 4,21,1,2.4000003,control
B5033 2 4,22,4,44.86666273,control
B5033 2 4,23,2,10.683334,control
B5033 2 4,24,0,0.51666664,control
B5033 2 4,25,2,45.26667,control
B5033 2 4,26,5,318.09997,control
B5033 2 4,27,7,196.983333,control
B5033 2 4,28,3,91.25,control
B5033 2 4,29,2,168.2666333,control
B5033 2 4,30,6,477.566637,control
B5033 2 4,31,6,123.983334,control
B5033 2 4,32,6,276.366707,control
B5033 2 4,33,3,158.266633,control
B5033 2 4,34,3,47.2,control
B5033 2 4,35,0,0,control
B5033 2 4,36,2,112.900033,control
B5033 2 4,37,7,330.85,control
B5033 2 4,38,9,493.93337,control
B5033 2 4,39,5,498.08333,control
B5033 2 4,40,3,44.46667,control
B5036 2 4,1,0,0,control
B5036 2 4,2,0,0,control
B5036 2 4,3,0,0,control
B5036 2 4,4,0,0,control
B5036 2 4,5,0,0,control
B5036 2 4,6,0,0,control
B5036 2 4,7,0,0,control
B5036 2 4,8,1,5.016667,control
B5036 2 4,9,0,0,control
B5036 2 4,10,0,0,control
B5036 2 4,11,0,0,control
B5036 2 4,12,0,0,control
B5036 2 4,13,0,0,control
B5036 2 4,14,1,6.2,control
B5036 2 4,15,0,0,control
B5036 2 4,16,0,0,control
B5036 2 4,17,1,1.983333,control
B5036 2 4,18,0,0,control
B5036 2 4,19,0,1.3,control
B5036 2 4,20,1,3.9333333,control
B5036 2 4,21,10,210.2333327,control
B5036 2 4,22,3,121.03334,control
B5038 2 4,1,0,0,control
B5038 2 4,2,0,0,control
B5038 2 4,3,0,0,control
B5038 2 4,4,0,0,control
B5038 2 4,5,0,0,control
B5038 2 4,6,2,15.833333,control
B5038 2 4,7,0,0,control
B5038 2 4,8,2,6.63333333,control
B5038 2 4,9,1,12.38333,control
B5038 2 4,10,2,167.25003,control
B5038 2 4,11,1,14.71667,control
B5038 2 4,12,5,280.433337,control
B5040 2 4,1,0,0,control
B5040 2 4,2,0,0,control
B5040 2 4,3,0,0,control
B5040 2 4,4,0,0,control
B5040 2 4,5,0,0,control
B5040 2 4,6,0,0,control
B5040 2 4,7,0,0,control
B5040 2 4,8,0,0,control
B5040 2 4,9,0,0,control
B5040 2 4,10,2,3.88333364,control
B5040 2 4,11,0,0,control
B5040 2 4,12,0,0,control
B5040 2 4,13,0,0,control
B5040 2 4,14,0,0,control
B5040 2 4,15,0,0,control
B5040 2 4,16,0,0,control
B5040 2 4,17,1,169.6167,control
B5040 2 4,18,2,43.6499998,control
B5040 2 4,19,0,0,control
B5040 2 4,20,0,0,control
B5040 2 4,21,0,0,control
B5040 2 4,22,0,0,control
B5040 2 4,23,0,0,control
B5040 2 4,24,0,0.85,control
B5041 2 4,1,0,0,control
B5041 2 4,2,0,0,control
B5041 2 4,3,0,0,control
B5041 2 4,4,0,0,control
B5041 2 4,5,0,0,control
B5041 2 4,6,0,0,control
B5041 2 4,7,0,0,control
B5041 2 4,8,0,0,control
B5041 2 4,9,0,0,control
B5041 2 4,10,0,0,control
B5041 2 4,11,0,0,control
B5041 2 4,12,0,0,control
B5041 2 4,13,0,0,control
B5041 2 4,14,1,4.933333,control
B5041 2 4,15,0,0,control
B5041 2 4,16,0,0,control
B5041 2 4,17,0,0,control
B5041 2 4,18,1,3.8,control
B5041 2 4,19,0,2.21666672,control
B5041 2 4,20,0,2.2666666,control
B5041 2 4,21,0,1.3333334,control
B5041 2 4,22,0,0.1166667,control
B5042 2 4,1,0,0,control
B5042 2 4,2,0,0,control
B5042 2 4,3,0,0,control
B5042 2 4,4,0,0,control
B5042 2 4,5,0,0,control
B5042 2 4,6,1,4.616667,control
B5042 2 4,7,0,0,control
B5042 2 4,8,0,0,control
B5042 2 4,9,0,0,control
B5042 2 4,10,1,2.6000003,control
B5042 2 4,11,0,0,control
B5042 2 4,12,0,0,control
B5042 2 4,13,0,0,control
B5042 2 4,14,4,9.10000041,control
B5042 2 4,15,3,5.2333336,control
B5042 2 4,16,2,3.9166673,control
B5042 2 4,17,5,195.96668,control
B5043 2 4,1,0,0,control
B5043 2 4,2,0,0,control
B5043 2 4,3,0,0,control
B5043 2 4,4,0,0,control
B5043 2 4,5,0,0,control
B5043 2 4,6,0,0,control
B5043 2 4,7,0,0,control
B5043 2 4,8,1,7.716667,control
B5043 2 4,9,0,0,control
B5043 2 4,10,0,0,control
B5043 2 4,11,0,0,control
B5043 2 4,12,0,0,control
B5043 2 4,13,0,0,control
B5043 2 4,14,0,0,control
B5043 2 4,15,0,0,control
B5043 2 4,16,0,0,control
B5043 2 4,17,10,78.516668,control
B5043 2 4,18,1,1.8333333,control
B5043 2 4,19,0,0.65,control
B5043 2 4,20,0,0.1333333,control
B5043 2 4,21,1,4.4500004,control
B5043 2 4,22,0,0,control
B5043 2 4,23,0,1.2166667,control
B5043 2 4,24,3,15.833333,control
B5043 2 4,25,0,0,control
B5043 2 4,26,3,136.85,control
B5043 2 4,27,3,176.23333,control
B5043 2 4,28,3,418.7832966,control
B5043 2 4,29,0,0,control
B5043 2 4,30,1,111.2667,control
B5043 2 4,31,2,170.65,control
B5044 2 4,1,0,0,control
B5044 2 4,2,0,0,control
B5044 2 4,3,0,0,control
B5044 2 4,4,0,0,control
B5044 2 4,5,0,0,control
B5044 2 4,6,0,0,control
B5044 2 4,7,0,0,control
B5044 2 4,8,0,0,control
B5044 2 4,9,1,2.583333,control
B5044 2 4,10,1,4.566667,control
B5046 2 4,1,0,0,control
B5046 2 4,2,0,0,control
B5046 2 4,3,0,0,control
B5046 2 4,4,0,0,control
B5046 2 4,5,0,0,control
B5046 2 4,6,0,0,control
B5046 2 4,7,0,0,control
B5046 2 4,8,2,13.266666,control
B5046 2 4,9,2,6.033334,control
B5046 2 4,10,3,164.349993,control
B5046 2 4,11,1,2.6666667,control
B5046 2 4,12,3,191.5999933,control
B5046 2 4,13,1,48.33333,control
B5046 2 4,14,0,0.03333333,control
B5046 2 4,15,0,0.7166667,control
B5046 2 4,16,1,24.91667,control
B5046 2 4,17,3,228.7333633,control
B5047 2 4,1,0,0,control
B5047 2 4,2,0,0,control
B5047 2 4,3,0,0,control
B5047 2 4,4,0,0,control
B5047 2 4,5,0,0,control
B5047 2 4,6,0,0,control
B5047 2 4,7,0,0,control
B5047 2 4,8,2,4.166667,control
B5047 2 4,9,0,0,control
B5047 2 4,10,1,1.716667,control
B5047 2 4,11,0,0,control
B5047 2 4,12,1,3.1,control
B5047 2 4,13,0,0,control
B5047 2 4,14,9,60.66666973,control
B5047 2 4,15,0,1.0833334,control
B5047 2 4,16,0,1.1,control
B5047 2 4,17,8,262.300003,control
B5047 2 4,18,5,422.80004,control
B5047 2 4,19,2,296.6666,control
B5047 2 4,20,3,455.1,control
B5047 2 4,21,4,446.85,control
B5047 2 4,22,8,446.2500067,control
B5047 2 4,23,4,414.93337,control
B5047 2 4,24,2,323.3,control
B5047 2 4,25,3,404.5999967,control
B5047 2 4,26,5,558.1499967,control
B5047 2 4,27,8,348.53334,control
B5047 2 4,28,6,504.3667034,control
B5047 2 4,29,5,625.0166367,control
B5047 2 4,30,3,532.65,control
B5048 2 4,1,0,0,control
B5048 2 4,2,0,0,control
B5048 2 4,3,0,0,control
B5048 2 4,4,0,0,control
B5048 2 4,5,0,0,control
B5048 2 4,6,0,0,control
B5048 2 4,7,0,0,control
B5048 2 4,8,0,0,control
B5048 2 4,9,0,0,control
B5048 2 4,10,0,0,control
B5048 2 4,11,0,0,control
B5048 2 4,12,1,5.133333,control
B5048 2 4,13,0,0,control
B5048 2 4,14,2,4.5833327,control
B5048 2 4,15,0,0.2833333,control
B5048 2 4,16,1,1.11666667,control
B5048 2 4,17,10,71.88332997,control
B5048 2 4,18,4,16.483333,control
B5048 2 4,19,6,114.38333,control
B5048 2 4,20,10,203.266663,control
B5048 2 4,21,12,207.4833267,control
B5048 2 4,22,11,275.86666,control
B5048 2 4,23,1,20.15,control
B5051 2 4,1,0,0,control
B5051 2 4,2,0,0,control
B5051 2 4,3,0,0,control
B5051 2 4,4,0,0,control
B5051 2 4,5,0,0,control
B5051 2 4,6,1,4.7,control
B5051 2 4,7,0,0,control
B5051 2 4,8,0,0,control
B5051 2 4,9,0,0,control
B5051 2 4,10,0,0,control
B5051 2 4,11,0,0,control
B5051 2 4,12,0,0,control
B5051 2 4,13,0,0,control
B5051 2 4,14,1,2.4666667,control
B5051 2 4,15,0,0,control
B5051 2 4,16,0,0,control
B5051 2 4,17,2,29.74999964,control
B5051 2 4,18,3,6,control
B5051 2 4,19,2,6.516667,control
B5051 2 4,20,4,22.48333327,control
B5052 2 4,1,0,0,control
B5052 2 4,2,0,0,control
B5052 2 4,3,0,0,control
B5052 2 4,4,0,0,control
B5052 2 4,5,0,0,control
B5052 2 4,6,0,0.3166667,control
B5053 2 4,1,0,0,control
B5053 2 4,2,0,0,control
B5053 2 4,3,0,0,control
B5053 2 4,4,0,0,control
B5053 2 4,5,0,0,control
B5053 2 4,6,0,0,control
B5053 2 4,7,0,0,control
B5053 2 4,8,1,5.75,control
B5053 2 4,9,0,0,control
B5053 2 4,10,1,3.166667,control
B5053 2 4,11,0,0,control
B5053 2 4,12,1,3.75,control
B5053 2 4,13,0,0,control
B5053 2 4,14,1,2.216667,control
B5053 2 4,15,0,0,control
B5053 2 4,16,0,0,control
B5053 2 4,17,8,143.299997,control
B5053 2 4,18,4,367.8333,control
B5053 2 4,19,1,147.2167,control
B5053 2 4,20,1,3.883333,control
B5054 2 4,1,0,0,control
B5054 2 4,2,0,0,control
B5054 2 4,3,0,0,control
B5054 2 4,4,1,21.11667,control
B5054 2 4,5,0,0,control
B5054 2 4,6,0,0,control
B5054 2 4,7,0,0,control
B5054 2 4,8,0,0,control
B5054 2 4,9,0,0,control
B5054 2 4,10,1,6.2000003,control
B5054 2 4,11,0,0,control
B5054 2 4,12,1,4.633333,control
B5054 2 4,13,0,0,control
B5054 2 4,14,1,9.05,control
B5054 2 4,15,0,0,control
B5054 2 4,16,0,0,control
B5054 2 4,17,6,19.866666,control
B5054 2 4,18,4,36.88333007,control
B5054 2 4,19,2,42.75,control
B5054 2 4,20,2,66.9500037,control
B5054 2 4,21,2,161.03333,control
B5054 2 4,22,3,240.9667,control
B5054 2 4,23,3,242.18336,control
B5054 2 4,24,2,238.5000667,control
B5054 2 4,25,1,2.2333337,control
B5055 2 4,1,0,0,control
B5055 2 4,2,0,0,control
B5055 2 4,3,0,0,control
B5055 2 4,4,0,0,control
B5055 2 4,5,0,0,control
B5055 2 4,6,0,0,control
B5055 2 4,7,0,0,control
B5055 2 4,8,0,0,control
B5055 2 4,9,0,0,control
B5055 2 4,10,1,4.7,control
B5055 2 4,11,0,0,control
B5055 2 4,12,1,2.35,control
B5055 2 4,13,0,0,control
B5055 2 4,14,1,2.283333,control
B5057 2 4,1,0,0,control
B5057 2 4,2,0,0,control
B5057 2 4,3,0,0,control
B5057 2 4,4,0,0,control
B5057 2 4,5,0,0,control
B5057 2 4,6,0,0,control
B5057 2 4,7,0,0,control
B5057 2 4,8,2,9.666667,control
B5057 2 4,9,1,5,control
B5057 2 4,10,1,1.716667,control
B5057 2 4,11,0,0,control
B5057 2 4,12,0,0.3166667,control
B5057 2 4,13,0,0,control
B5057 2 4,14,3,17.2333333,control
B5057 2 4,15,0,0.7499999,control
B5057 2 4,16,0,2.4833333,control
B5058 2 4,1,0,0,control
B5058 2 4,2,0,0,control
B5058 2 4,3,0,0,control
B5058 2 4,4,0,0,control
B5058 2 4,5,0,0,control
B5058 2 4,6,1,1.783333,control
B5058 2 4,7,0,0,control
B5058 2 4,8,0,0,control
B5058 2 4,9,1,2.466667,control
B5058 2 4,10,0,0,control
B5058 2 4,11,0,0,control
B5058 2 4,12,0,0,control
B5058 2 4,13,0,0,control
B5058 2 4,14,1,1.833333,control
B5058 2 4,15,0,0,control
B5058 2 4,16,0,0,control
B5058 2 4,17,1,1.65,control
B5058 2 4,18,3,256.6333,control
B5058 2 4,19,1,136.3667,control
B5058 2 4,20,5,228.33333,control
B5059 2 4,1,0,0,control
B5059 2 4,2,0,0,control
B5059 2 4,3,0,0,control
B5059 2 4,4,0,0,control
B5059 2 4,5,0,0,control
B5059 2 4,6,1,2.933333,control
B5059 2 4,7,0,0,control
B5059 2 4,8,0,0,control
B5059 2 4,9,0,0,control
B5059 2 4,10,1,1.6,control
B5059 2 4,11,0,0,control
B5059 2 4,12,0,0,control
B5059 2 4,13,0,0,control
B5059 2 4,14,1,1.733333,control
B5059 2 4,15,0,0,control
B5059 2 4,16,0,0,control
B5059 2 4,17,1,1.866667,control
B5059 2 4,18,1,1.766667,control
B5059 2 4,19,1,1.6666667,control
B5059 2 4,20,1,1.2833333,control
B5059 2 4,21,2,3.133333,control
B5059 2 4,22,1,23.3,control
B5059 2 4,23,1,3.233333,control
B5059 2 4,24,1,1.316667,control
B5059 2 4,25,1,22.91667,control
B5059 2 4,26,2,91.1,control
B5059 2 4,27,2,33.75,control
B5059 2 4,28,5,172.78333,control
B5059 2 4,29,1,56.05,control
B5059 2 4,30,1,50.78333,control
B5059 2 4,31,3,282.1500267,control
B5059 2 4,32,2,301.41667,control
B5059 2 4,33,3,213.0667,control
B5059 2 4,34,1,122.6167,control
B5059 2 4,35,2,278.1834,control
B5059 2 4,36,1,146.2833,control
B5059 2 4,37,2,205.95003,control
B5059 2 4,38,5,526.41663,control
B5059 2 4,39,5,464.1,control
B5059 2 4,40,3,516.7833,control
B5059 2 4,41,3,471.4332667,control
B5059 2 4,42,2,184.4,control
B5060 2 4,1,0,0,pesticide
B5060 2 4,2,0,0,pesticide
B5060 2 4,3,0,0,pesticide
B5060 2 4,4,0,0,pesticide
B5060 2 4,5,0,0,pesticide
B5060 2 4,6,0,0,pesticide
B5060 2 4,7,0,0,pesticide
B5060 2 4,8,2,5.0499997,pesticide
B5060 2 4,9,2,4.21666743,pesticide
B5060 2 4,10,5,71.933333,pesticide
B5060 2 4,11,0,0,pesticide
B5060 2 4,12,2,23.983337,pesticide
B5062 2 4,1,0,0,pesticide
B5062 2 4,2,0,0,pesticide
B5062 2 4,3,0,0,pesticide
B5062 2 4,4,0,0,pesticide
B5062 2 4,5,0,0,pesticide
B5062 2 4,6,0,0,pesticide
B5062 2 4,7,0,0,pesticide
B5062 2 4,8,0,0,pesticide
B5062 2 4,9,1,9.366667,pesticide
B5063 2 4,1,0,0,pesticide
B5063 2 4,2,0,0,pesticide
B5063 2 4,3,0,0,pesticide
B5063 2 4,4,0,0,pesticide
B5063 2 4,5,0,0,pesticide
B5063 2 4,6,0,0,pesticide
B5063 2 4,7,0,0,pesticide
B5063 2 4,8,1,3.15,pesticide
B5063 2 4,9,1,2.516667,pesticide
B5063 2 4,10,3,6.916667,pesticide
B5063 2 4,11,1,1.85,pesticide
B5063 2 4,12,2,2.983334,pesticide
B5063 2 4,13,0,0,pesticide
B5063 2 4,14,1,4.416667,pesticide
B5063 2 4,15,0,0,pesticide
B5063 2 4,16,0,0,pesticide
B5063 2 4,17,8,242.8,pesticide
B5063 2 4,18,4,292.01667,pesticide
B5063 2 4,19,4,338.1667,pesticide
B5063 2 4,20,7,569.43337,pesticide
B5064 2 4,1,0,0,pesticide
B5064 2 4,2,0,0,pesticide
B5064 2 4,3,0,0,pesticide
B5064 2 4,4,0,0,pesticide
B5064 2 4,5,0,0,pesticide
B5064 2 4,6,0,0,pesticide
B5064 2 4,7,0,0,pesticide
B5064 2 4,8,2,3.8,pesticide
B5065 2 4,1,0,0,pesticide
B5065 2 4,2,0,0,pesticide
B5065 2 4,3,0,0,pesticide
B5065 2 4,4,0,0,pesticide
B5065 2 4,5,0,0,pesticide
B5065 2 4,6,0,0,pesticide
B5065 2 4,7,0,0,pesticide
B5065 2 4,8,1,8.1,pesticide
B5066 2 4,1,0,0,pesticide
B5066 2 4,2,0,0,pesticide
B5066 2 4,3,0,0,pesticide
B5066 2 4,4,0,0,pesticide
B5066 2 4,5,0,0,pesticide
B5066 2 4,6,0,0,pesticide
B5066 2 4,7,0,0,pesticide
B5066 2 4,8,0,0,pesticide
B5066 2 4,9,0,0,pesticide
B5066 2 4,10,0,0,pesticide
B5066 2 4,11,0,0,pesticide
B5066 2 4,12,0,0,pesticide
B5066 2 4,13,0,0,pesticide
B5066 2 4,14,0,0,pesticide
B5066 2 4,15,1,1.316667,pesticide
B5067 2 4,1,0,0,pesticide
B5067 2 4,2,0,0,pesticide
B5067 2 4,3,0,0,pesticide
B5067 2 4,4,0,0,pesticide
B5067 2 4,5,0,0,pesticide
B5067 2 4,6,1,2.366667,pesticide
B5067 2 4,7,0,0,pesticide
B5067 2 4,8,0,0,pesticide
B5067 2 4,9,0,0,pesticide
B5067 2 4,10,1,2.566667,pesticide
B5067 2 4,11,0,0,pesticide
B5067 2 4,12,0,0,pesticide
B5067 2 4,13,0,0,pesticide
B5067 2 4,14,1,3.4,pesticide
B5067 2 4,15,0,0,pesticide
B5067 2 4,16,0,0,pesticide
B5067 2 4,17,1,1.833333,pesticide
B5067 2 4,18,0,0,pesticide
B5067 2 4,19,1,1.233333,pesticide
B5067 2 4,20,1,19.36667,pesticide
B5067 2 4,21,3,165.0166666,pesticide
B5067 2 4,22,4,108.69999,pesticide
B5067 2 4,23,1,19.28333,pesticide
B5067 2 4,24,4,127.849997,pesticide
B5069 2 4,1,0,0,pesticide
B5069 2 4,2,0,0,pesticide
B5069 2 4,3,0,0,pesticide
B5069 2 4,4,0,0,pesticide
B5069 2 4,5,0,0,pesticide
B5069 2 4,6,0,0,pesticide
B5069 2 4,7,0,0,pesticide
B5069 2 4,8,0,0,pesticide
B5069 2 4,9,0,0,pesticide
B5069 2 4,10,0,0,pesticide
B5069 2 4,11,0,0,pesticide
B5069 2 4,12,1,4.083333,pesticide
B5069 2 4,13,0,0,pesticide
B5069 2 4,14,1,4.2666667,pesticide
